acceptance_rate,adaptive_policy,average_selected_k,device_type,draft_forward_calls,draft_k,draft_model,draft_overhead_ms,draft_tokens_accepted,draft_tokens_proposed,draft_tokens_rejected,dtype,error,exact_output_match_with_baseline,expected_entropy_level,generated_tokens,gpu_max_memory_allocated_bytes,gpu_memory_allocated_bytes,gpu_memory_allocated_mb,gpu_memory_reserved_bytes,gpu_memory_reserved_mb,gpu_name,latency_ms,max_selected_k,min_selected_k,mode,model_pair,output_length,prompt_id,prompt_type,repetition,schedule_type,slowdown_flag,speedup_vs_baseline,static_draft_k,temperature,time_to_first_token_ms,tokens_per_second,total_latency_ms,validation_level,verifier_calls_per_output_token,verifier_forward_calls,verifier_model,wasted_draft_tokens
0.9140625,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2846.284708009989,117,128,11,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,6229.534291999698,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,1,static,True,0.5393769802848202,1,0.3,,20.54728234892044,6229.534291999698,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.8666666666666667,,,cuda,135,2,Qwen/Qwen2.5-0.5B-Instruct,2984.992896995209,117,135,11,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,4793.235559000095,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,1,static,True,0.7010019335875217,2,0.3,,26.70429992944093,4793.235559000095,gpu_qwen_full_static_seed43,0.53125,68,Qwen/Qwen2.5-7B-Instruct,
0.7748344370860927,,,cuda,151,4,Qwen/Qwen2.5-0.5B-Instruct,3332.969703001254,117,151,11,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,4349.508622999565,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,1,static,True,0.7725165498539278,4,0.3,,29.42861161905847,4349.508622999565,gpu_qwen_full_static_seed43,0.296875,38,Qwen/Qwen2.5-7B-Instruct,
0.639344262295082,,,cuda,183,8,Qwen/Qwen2.5-0.5B-Instruct,4045.075759006977,117,183,11,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,4674.545717000001,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,1,static,True,0.718800841497799,8,0.3,,27.382339963967024,4674.545717000001,gpu_qwen_full_static_seed43,0.1796875,23,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,3351.749528000255,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,0,static,False,,,0.7,27.51283300040086,38.189011121116884,3351.749528000255,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.9140625,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2839.9802489966532,117,128,11,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,6223.111489000075,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,0,static,True,0.5385970561390041,1,0.7,,20.56848896669324,6223.111489000075,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.8666666666666667,,,cuda,135,2,Qwen/Qwen2.5-0.5B-Instruct,2984.1193379979813,117,135,11,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,4784.981853000318,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,0,static,True,0.7004727773206944,2,0.7,,26.750362683139628,4784.981853000318,gpu_qwen_full_static_seed43,0.53125,68,Qwen/Qwen2.5-7B-Instruct,
0.7748344370860927,,,cuda,151,4,Qwen/Qwen2.5-0.5B-Instruct,3345.1324849911543,117,151,11,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,4367.754647999391,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,0,static,True,0.7673850291786634,4,0.7,,29.30567541348258,4367.754647999391,gpu_qwen_full_static_seed43,0.296875,38,Qwen/Qwen2.5-7B-Instruct,
0.639344262295082,,,cuda,183,8,Qwen/Qwen2.5-0.5B-Instruct,4025.6749970048986,117,183,11,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,4649.476659999891,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,0,static,True,0.7208874832808244,8,0.7,,27.529980116085365,4649.476659999891,gpu_qwen_full_static_seed43,0.1796875,23,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,3353.2003620002797,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,1,static,False,,,0.7,27.641890000268177,38.17248782701561,3353.2003620002797,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.9140625,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2837.2607030041763,117,128,11,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,6211.822065000888,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,1,static,True,0.5398094676428566,1,0.7,,20.60587033250472,6211.822065000888,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.8666666666666667,,,cuda,135,2,Qwen/Qwen2.5-0.5B-Instruct,2987.5037340088966,117,135,11,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,4794.626233000599,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,1,static,True,0.6993663737374918,2,0.7,,26.696554388118454,4794.626233000599,gpu_qwen_full_static_seed43,0.53125,68,Qwen/Qwen2.5-7B-Instruct,
0.7748344370860927,,,cuda,151,4,Qwen/Qwen2.5-0.5B-Instruct,3346.895994995066,117,151,11,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,4370.400634999896,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,1,static,True,0.7672523967588979,4,0.7,,29.287932775527576,4370.400634999896,gpu_qwen_full_static_seed43,0.296875,38,Qwen/Qwen2.5-7B-Instruct,
0.639344262295082,,,cuda,183,8,Qwen/Qwen2.5-0.5B-Instruct,4034.095686006367,117,183,11,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,4661.464589999923,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_001,structured_json,1,static,True,0.7193448104687491,8,0.7,,27.459181021045172,4661.464589999923,gpu_qwen_full_static_seed43,0.1796875,23,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,3334.866174000126,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,False,,,0.0,27.523296999788727,38.38234979200552,3334.866174000126,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.734375,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2846.2347940021573,94,128,34,torch.bfloat16,,True,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,6236.8464169994695,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,True,0.5347039114047194,1,0.0,,20.523192562689474,6236.8464169994695,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.6266666666666667,,,cuda,150,2,Qwen/Qwen2.5-0.5B-Instruct,3320.903178999288,94,150,34,torch.bfloat16,,True,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,5318.007309999302,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,True,0.627089430232574,2,0.0,,24.0691658620561,5318.007309999302,gpu_qwen_full_static_seed43,0.5859375,75,Qwen/Qwen2.5-7B-Instruct,
0.47,,,cuda,200,4,Qwen/Qwen2.5-0.5B-Instruct,4413.567104996218,94,200,34,torch.bfloat16,,True,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,5755.311379999512,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,True,0.5794414852321004,4,0.0,,22.24032577017768,5755.311379999512,gpu_qwen_full_static_seed43,0.390625,50,Qwen/Qwen2.5-7B-Instruct,
0.30194805194805197,,,cuda,308,8,Qwen/Qwen2.5-0.5B-Instruct,6783.461620010712,93,308,35,torch.bfloat16,,False,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,7841.683343000113,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,True,0.42527427187900896,8,0.0,,16.32302586080058,7841.683343000113,gpu_qwen_full_static_seed43,0.3046875,39,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,3347.427456999867,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,False,,,0.0,27.371102999495633,38.23831931961269,3347.427456999867,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.734375,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2838.580808995175,94,128,34,torch.bfloat16,,True,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,6219.7035730005155,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,True,0.538197265787861,1,0.0,,20.579758906138693,6219.7035730005155,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.6266666666666667,,,cuda,150,2,Qwen/Qwen2.5-0.5B-Instruct,3324.2744889994356,94,150,34,torch.bfloat16,,True,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,5322.22234099936,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,True,0.6289529528319774,2,0.0,,24.05010384740245,5322.22234099936,gpu_qwen_full_static_seed43,0.5859375,75,Qwen/Qwen2.5-7B-Instruct,
0.47,,,cuda,200,4,Qwen/Qwen2.5-0.5B-Instruct,4418.997644009323,94,200,34,torch.bfloat16,,True,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,5763.522973999898,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,True,0.5807953697938928,4,0.0,,22.208638809531408,5763.522973999898,gpu_qwen_full_static_seed43,0.390625,50,Qwen/Qwen2.5-7B-Instruct,
0.30194805194805197,,,cuda,308,8,Qwen/Qwen2.5-0.5B-Instruct,6771.490422996976,93,308,35,torch.bfloat16,,False,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,7829.7688220000055,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,True,0.427525707731536,8,0.0,,16.34786452958188,7829.7688220000055,gpu_qwen_full_static_seed43,0.3046875,39,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,3372.5855390002835,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,False,,,0.3,27.41366400005063,37.953077400059755,3372.5855390002835,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.734375,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2835.9019529953002,94,128,34,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,6215.328317999592,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,True,0.542623875432819,1,0.3,,20.594245943422163,6215.328317999592,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.6266666666666667,,,cuda,150,2,Qwen/Qwen2.5-0.5B-Instruct,3329.419866997341,94,150,34,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,5328.555029000199,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,True,0.6329268480188867,2,0.3,,24.02152165143666,5328.555029000199,gpu_qwen_full_static_seed43,0.5859375,75,Qwen/Qwen2.5-7B-Instruct,
0.47,,,cuda,200,4,Qwen/Qwen2.5-0.5B-Instruct,4407.955032996142,94,200,34,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,5747.6670259993625,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,True,0.5867746902777276,4,0.3,,22.269905236506684,5747.6670259993625,gpu_qwen_full_static_seed43,0.390625,50,Qwen/Qwen2.5-7B-Instruct,
0.30194805194805197,,,cuda,308,8,Qwen/Qwen2.5-0.5B-Instruct,6781.166486992333,93,308,35,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,7842.332406999958,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,True,0.4300487870151946,8,0.3,,16.321674899389492,7842.332406999958,gpu_qwen_full_static_seed43,0.3046875,39,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,3382.3435840004095,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,False,,,0.3,28.046760000506765,37.84358295398547,3382.3435840004095,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.734375,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2840.725477995875,94,128,34,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,6224.698166000053,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,True,0.5433747137291124,1,0.3,,20.563246054105768,6224.698166000053,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.6266666666666667,,,cuda,150,2,Qwen/Qwen2.5-0.5B-Instruct,3324.706712995976,94,150,34,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,5324.669059999906,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,True,0.6352213716734668,2,0.3,,24.039052673069275,5324.669059999906,gpu_qwen_full_static_seed43,0.5859375,75,Qwen/Qwen2.5-7B-Instruct,
0.47,,,cuda,200,4,Qwen/Qwen2.5-0.5B-Instruct,4409.424107998348,94,200,34,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,5748.206490000484,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,True,0.588417202806527,4,0.3,,22.26781522596089,5748.206490000484,gpu_qwen_full_static_seed43,0.390625,50,Qwen/Qwen2.5-7B-Instruct,
0.30194805194805197,,,cuda,308,8,Qwen/Qwen2.5-0.5B-Instruct,6785.082205006802,93,308,35,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,7845.98525399997,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,True,0.43109226878498824,8,0.3,,16.314076034586503,7845.98525399997,gpu_qwen_full_static_seed43,0.3046875,39,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,3350.001697999687,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,False,,,0.7,27.226621999943745,38.20893585708623,3350.001697999687,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.734375,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2848.8221130019156,94,128,34,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,6243.651048999709,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,True,0.5365453116628592,1,0.7,,20.50082539774653,6243.651048999709,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.6266666666666667,,,cuda,150,2,Qwen/Qwen2.5-0.5B-Instruct,3328.2892870047363,94,150,34,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,5327.897324999867,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,True,0.6287661892958439,2,0.7,,24.02448699590944,5327.897324999867,gpu_qwen_full_static_seed43,0.5859375,75,Qwen/Qwen2.5-7B-Instruct,
0.47,,,cuda,200,4,Qwen/Qwen2.5-0.5B-Instruct,4414.363949001199,94,200,34,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,5756.905000999723,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,True,0.5819101926152921,4,0.7,,22.23416922422239,5756.905000999723,gpu_qwen_full_static_seed43,0.390625,50,Qwen/Qwen2.5-7B-Instruct,
0.30194805194805197,,,cuda,308,8,Qwen/Qwen2.5-0.5B-Instruct,6783.039016994735,93,308,35,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,7845.027257999391,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,0,static,True,0.42702231462405293,8,0.7,,16.316068229014935,7845.027257999391,gpu_qwen_full_static_seed43,0.3046875,39,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,3357.2178539998276,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,False,,,0.7,27.223612999478064,38.12680784105188,3357.2178539998276,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.734375,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2832.103830003689,94,128,34,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,6208.668201000364,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,True,0.5407307566313336,1,0.7,,20.616337651829447,6208.668201000364,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.6266666666666667,,,cuda,150,2,Qwen/Qwen2.5-0.5B-Instruct,3317.1467189977193,94,150,34,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,5313.538450000124,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,True,0.6318233857891344,2,0.7,,24.08940881946512,5313.538450000124,gpu_qwen_full_static_seed43,0.5859375,75,Qwen/Qwen2.5-7B-Instruct,
0.47,,,cuda,200,4,Qwen/Qwen2.5-0.5B-Instruct,4409.22033300194,94,200,34,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,5748.446106000301,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,True,0.584021802082396,4,0.7,,22.266887022980345,5748.446106000301,gpu_qwen_full_static_seed43,0.390625,50,Qwen/Qwen2.5-7B-Instruct,
0.30194805194805197,,,cuda,308,8,Qwen/Qwen2.5-0.5B-Instruct,6787.894627995229,93,308,35,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,7844.898840000496,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_002,structured_json,1,static,True,0.4279491581053472,8,0.7,,16.316335316822506,7844.898840000496,gpu_qwen_full_static_seed43,0.3046875,39,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,3340.6745060001413,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_003,structured_json,0,static,False,,,0.0,26.72072699988348,38.31561553515642,3340.6745060001413,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.890625,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2832.0173269958104,114,128,14,torch.bfloat16,,True,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,6200.898660999883,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_003,structured_json,0,static,True,0.5387403808114265,1,0.0,,20.642169304434375,6200.898660999883,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.8444444444444444,,,cuda,135,2,Qwen/Qwen2.5-0.5B-Instruct,2990.9428280034263,114,135,14,torch.bfloat16,,True,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,4801.765619999969,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_003,structured_json,0,static,True,0.6957179442673761,2,0.0,,26.656861273458162,4801.765619999969,gpu_qwen_full_static_seed43,0.53125,68,Qwen/Qwen2.5-7B-Instruct,
0.7862068965517242,,,cuda,145,4,Qwen/Qwen2.5-0.5B-Instruct,3209.9132790053773,114,145,14,torch.bfloat16,,True,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,4203.533214999879,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_003,structured_json,0,static,True,0.7947301318041892,4,0.0,,30.450574184413497,4203.533214999879,gpu_qwen_full_static_seed43,0.2890625,37,Qwen/Qwen2.5-7B-Instruct,
0.6162162162162163,,,cuda,185,8,Qwen/Qwen2.5-0.5B-Instruct,4079.268294004578,114,185,14,torch.bfloat16,,True,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,4733.78810900067,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_003,structured_json,0,static,True,0.7057085000590313,8,0.0,,27.03965556815375,4733.78810900067,gpu_qwen_full_static_seed43,0.1875,24,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,3322.403583999403,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_003,structured_json,1,static,False,,,0.0,27.364670999304508,38.52632492224731,3322.403583999403,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.890625,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2838.7161319997176,114,128,14,torch.bfloat16,,True,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,6218.947115999981,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_003,structured_json,1,static,True,0.534238918908249,1,0.0,,20.582262175969337,6218.947115999981,gpu_qwen_full_static_seed43,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.8444444444444444,,,cuda,135,2,Qwen/Qwen2.5-0.5B-Instruct,2985.5079670014675,114,135,14,torch.bfloat16,,True,low,128,16372700672,16306199552,16306.199552,17106468864,17106.468864,NVIDIA GH200 480GB,4792.575774999932,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,json_003,structured_json,1,static,True,0.6932396564975439,2,0.0,,26.70797625521149,4792.575774999932,gpu_qwen_full_static_seed43,0.53125,68,Qwen/Qwen2.5-7B-Instruct,
