run,prompt_id,temperature,draft_k,schedule_type,rows,repetitions,mean_speedup,median_speedup,std_speedup,ci95_speedup,min_speedup,max_speedup,slowdown_rate,mean_acceptance_rate,mean_draft_overhead_ms
llama_seed42,qa_003,0.3,4.0,static,2,2,0.5917730269537214,0.5917730269537214,0.4915643525693341,0.681273434699048,0.2441845398623703,0.9393615140450724,1.0,0.553072625698324,2650.8892314999457
llama_seed42,qa_003,0.3,8.0,static,2,2,0.47922396825467833,0.47922396825467833,0.3980846308755314,0.5517171502773346,0.1977356262764464,0.7607123102329103,1.0,0.375,3901.8784019981467
llama_seed42,qa_003,0.7,1.0,static,2,2,0.6592131012329363,0.6592131012329363,0.0025826179436941425,0.0035793258559524174,0.6573869145717361,0.6610392878941366,1.0,0.765625,1905.0749380005527
llama_seed42,qa_003,0.7,2.0,static,2,2,0.8793809842708616,0.8793809842708616,0.0004840315699362895,0.000670833530604229,0.8790387222654513,0.879723246276272,1.0,0.6923076923076923,2121.8881990024556
llama_seed42,qa_003,0.7,4.0,static,2,2,0.9384593457783466,0.9384593457783466,0.0004804430932150469,0.000665860155605682,0.93811962120916,0.9387990703475332,1.0,0.553072625698324,2643.2585365007526
llama_seed42,qa_003,0.7,8.0,static,2,2,0.7611303013820165,0.7611303013820165,0.00021380871443848215,0.0002963237600382085,0.7609791157901603,0.7612814869738728,1.0,0.375,3886.345778999612
llama_seed42,sum_001,0.0,1.0,static,2,2,0.6564632067541374,0.6564632067541374,0.0027998554907856794,0.003880401735598808,0.6544834099502604,0.6584430035580143,1.0,0.9444444444444444,1070.0104199994485
llama_seed42,sum_001,0.0,2.0,static,2,2,0.9604804616786231,0.9604804616786231,0.0037827814194590767,0.0052426675711541885,0.9578056312851772,0.9631552920720692,1.0,0.9315068493150684,1083.6500284999602
llama_seed42,sum_001,0.0,4.0,static,2,2,1.2125059333084884,1.2125059333084884,0.011531878982486352,0.015982368863543785,1.2043516634801497,1.220660203136827,0.0,0.8831168831168831,1133.529487000601
llama_seed42,sum_001,0.0,8.0,static,2,2,1.2470038868757007,1.2470038868757007,0.011853494445346016,0.016428105154000033,1.2386222005726395,1.255385573178762,0.0,0.7640449438202247,1315.0879089980663
llama_seed42,sum_001,0.3,1.0,static,2,2,1.1733965149574344,1.1733965149574344,0.006849631457599698,0.009493104870503094,1.168553094105137,1.178239935809732,0.0,0.9444444444444444,1070.9243359999618
llama_seed42,sum_001,0.3,2.0,static,2,2,1.7176423189687102,1.7176423189687102,0.00712118817104737,0.009869463273871925,1.7126068785228572,1.7226777594145632,0.0,0.9315068493150684,1081.956184501223
llama_seed42,sum_001,0.3,4.0,static,2,2,2.1570341328851255,2.1570341328851255,0.0018466465176070381,0.0025593214991069587,2.155728356610071,2.1583399091601803,0.0,0.8831168831168831,1137.75955899996
llama_seed42,sum_001,0.3,8.0,static,2,2,2.236273287541417,2.236273287541417,0.009362447642148834,0.012975690423883968,2.2296530373251495,2.242893537757684,0.0,0.7640449438202247,1310.1502164997783
llama_seed42,sum_001,0.7,1.0,static,2,2,0.9166172862703881,0.9166172862703881,0.3446955581937767,0.47772367062165527,0.6728807196266864,1.1603538529140898,0.5,0.9444444444444444,1070.9646705001887
llama_seed42,sum_001,0.7,2.0,static,2,2,1.3426186999428715,1.3426186999428715,0.5171407146517832,0.7167204640695493,0.9769449937849384,1.708292406100805,0.5,0.9315068493150684,1084.2977809986678
llama_seed42,sum_001,0.7,4.0,static,2,2,1.6908892301672618,1.6908892301672618,0.6457126144492332,0.8949120260145049,1.2343014617925143,2.1474769985420092,0.0,0.8831168831168831,1137.0029280014933
llama_seed42,sum_001,0.7,8.0,static,2,2,1.7457659101819099,1.7457659101819099,0.678310743640033,0.9400907280959321,1.2661277836023526,2.225404036761467,0.0,0.7640449438202247,1315.1923195002837
llama_seed42,sum_002,0.0,1.0,static,2,2,0.6563030259997867,0.6563030259997867,0.00017921350029184916,0.0002483772394196259,0.6561763029184502,0.6564297490811233,1.0,0.734375,1904.507139498719
llama_seed42,sum_002,0.0,2.0,static,2,2,0.8501211650042255,0.8501211650042255,0.0005670150177564189,0.0007858427216166874,0.8497202248401354,0.8505221051683157,1.0,0.6394557823129252,2180.651748998571
llama_seed42,sum_002,0.0,4.0,static,2,2,0.8267715422029736,0.8267715422029736,0.0010932473859225193,0.001515163574596603,0.8259984995628732,0.8275445848430738,1.0,0.4676616915422885,2972.9912509988026
llama_seed42,sum_002,0.0,8.0,static,2,2,0.6530446955632937,0.6530446955632937,0.0006117188372037398,0.0008477990544139757,0.6526121450253274,0.65347724610126,1.0,0.3071895424836601,4509.557321496004
llama_seed42,sum_002,0.3,1.0,static,2,2,0.6006132257150576,0.6006132257150576,0.08306511510966724,0.11512237610121023,0.5418773195409707,0.6593491318891445,1.0,0.734375,1901.6052754966495
llama_seed42,sum_002,0.3,2.0,static,2,2,0.7785218976521482,0.7785218976521482,0.10872966538440307,0.15069162807053302,0.7016384139426926,0.8554053813616038,1.0,0.6394557823129252,2178.241497500494
llama_seed42,sum_002,0.3,4.0,static,2,2,0.7589848296587962,0.7589848296587962,0.10588134197383486,0.14674405322522777,0.6841154147479657,0.8338542445696266,1.0,0.4676616915422885,2962.8694740029005
llama_seed42,sum_002,0.3,8.0,static,2,2,0.5971690204359887,0.5971690204359887,0.08392858458303801,0.1163190837363476,0.5378225491419338,0.6565154917300436,1.0,0.3071895424836601,4509.037821497714
llama_seed42,sum_002,0.7,1.0,static,2,2,0.6608726965263438,0.6608726965263438,0.002720127937531762,0.003769904984234371,0.6589492756160201,0.6627961174366674,1.0,0.734375,1899.6047530006308
llama_seed42,sum_002,0.7,2.0,static,2,2,0.8569353769775525,0.8569353769775525,0.002171665964204545,0.0030097754703317233,0.8553997772477915,0.8584709767073136,1.0,0.6394557823129252,2174.0060494994395
llama_seed42,sum_002,0.7,4.0,static,2,2,0.8328994701636206,0.8328994701636206,0.0024032394978087787,0.0033307200136032432,0.8312001232179047,0.8345988171093366,1.0,0.4676616915422885,2963.4673384998678
llama_seed42,sum_002,0.7,8.0,static,2,2,0.6580057589101487,0.6580057589101487,0.001670368407287278,0.002315012502630365,0.6568246300822761,0.6591868877380214,1.0,0.3071895424836601,4494.21617650205
llama_seed42,sum_003,0.0,1.0,static,2,2,0.6569546281065605,0.6569546281065605,0.00034931806252652085,0.0004841301347747606,0.656707622935757,0.6572016332773639,1.0,0.953125,1897.7508589996432
llama_seed42,sum_003,0.0,2.0,static,2,2,0.9537739333141977,0.9537739333141977,0.0005095622846051917,0.000706217295887177,0.9534136183673164,0.9541342482610788,1.0,0.931297709923664,1937.9409109988046
llama_seed42,sum_003,0.0,4.0,static,2,2,1.234874827665442,1.234874827665442,0.0022014764264204926,0.0030510906630986366,1.2333181487556977,1.236431506575186,0.0,0.9037037037037036,1989.4931829981033
llama_seed42,sum_003,0.0,8.0,static,2,2,1.259356457887909,1.259356457887909,0.0017049838633787688,0.00236298707715318,1.2581508522363003,1.2605620635395178,0.0,0.7672955974842768,2336.330188001739
llama_seed42,sum_003,0.3,1.0,static,2,2,0.6652033207180938,0.6652033207180938,0.0016204982511868584,0.002245895992537676,0.6640574554157788,0.666349186020409,1.0,0.953125,1896.2618904977262
llama_seed42,sum_003,0.3,2.0,static,2,2,0.9626297356881397,0.9626297356881397,0.0025482330076543394,0.0035316707659213725,0.9608278628483838,0.9644316085278954,1.0,0.931297709923664,1943.3711724973364
llama_seed42,sum_003,0.3,4.0,static,2,2,1.248229999543495,1.248229999543495,0.0009538360541250448,0.0013219493263437031,1.2475555356014827,1.2489044634855069,0.0,0.9037037037037036,1992.2524590012927
llama_seed42,sum_003,0.3,8.0,static,2,2,1.2772942401627119,1.2772942401627119,0.008075179683975453,0.011191628055124213,1.271584225848873,1.2830042544765508,0.0,0.7672955974842768,2330.8468089999224
llama_seed42,sum_003,0.7,1.0,static,2,2,0.6627516015978859,0.6627516015978859,0.001820641377197914,0.0025232802132939013,0.6614642137339605,0.6640389894618114,1.0,0.953125,1897.1639955057071
llama_seed42,sum_003,0.7,2.0,static,2,2,0.961293978540102,0.961293978540102,0.0032062351768031784,0.004443615245768953,0.9590268279045056,0.9635611291756984,1.0,0.931297709923664,1939.7350465023917
llama_seed42,sum_003,0.7,4.0,static,2,2,1.243930729562453,1.243930729562453,0.001815667713372474,0.002516387066914012,1.242646858609946,1.2452146005149602,0.0,0.9037037037037036,1992.4174375021266
llama_seed42,sum_003,0.7,8.0,static,2,2,1.2716541954356377,1.2716541954356377,0.00032279905322689633,0.00044737666301488673,1.2714259420361402,1.271882448835135,0.0,0.7672955974842768,2333.6753275004867
llama_seed43,code_001,0.0,1.0,static,2,2,0.7287395507630413,0.7287395507630413,0.09814197180764317,0.13601783341703874,0.6593426969788378,0.7981364045472448,1.0,0.8714285714285714,2052.462330500475
llama_seed43,code_001,0.0,2.0,static,2,2,1.3568753146453112,1.3568753146453112,0.6276741994420728,0.869912058290601,0.913042631843984,1.8007079974466382,0.5,0.8026315789473685,1173.710335001033
llama_seed43,code_001,0.0,4.0,static,2,2,1.5893212210340164,1.5893212210340164,0.7367795160266863,1.0211243123627525,1.068339429012204,2.110303013055829,0.0,0.7093023255813954,1321.4381675002187
llama_seed43,code_001,0.0,8.0,static,2,2,1.7417305809177002,1.7417305809177002,0.8136039310369415,1.1275975193990568,1.1664257240814466,2.3170354377539537,0.0,0.648936170212766,1450.555009497748
llama_seed43,code_001,0.3,1.0,static,2,2,0.9624547417738817,0.9624547417738817,1.172123970670531,1.6244809437827714,0.1336379337214472,1.791271549826316,0.5,0.8714285714285714,1088.3524180007953
llama_seed43,code_001,0.3,2.0,static,2,2,1.32939683987716,1.32939683987716,1.6184284130698,2.2430273432634107,0.1849951341305218,2.4737985456237985,0.5,0.8026315789473685,1173.0692055034524
llama_seed43,code_001,0.3,4.0,static,2,2,1.550838636297473,1.550838636297473,1.8885995619677,2.6174654521380756,0.2153970790841691,2.886280193510777,0.5,0.7093023255813954,1328.8864995020049
llama_seed43,code_001,0.3,8.0,static,2,2,1.7136074713030947,1.7136074713030947,2.087735209416157,2.8934533788441597,0.237355747403013,3.1898591952031765,0.5,0.648936170212766,1447.3206874959033
llama_seed43,code_001,0.7,1.0,static,2,2,1.207971146136519,1.207971146136519,0.002500076275909829,0.003464928940831613,1.2062033252483395,1.2097389670246983,0.0,0.8714285714285714,1088.0892675013456
llama_seed43,code_001,0.7,2.0,static,2,2,1.6616293183016222,1.6616293183016222,0.0042973939238030645,0.005955884114503984,1.6585906019166712,1.6646680346865732,0.0,0.8026315789473685,1179.7258970022995
llama_seed43,code_001,0.7,4.0,static,2,2,1.9410142569923332,1.9410142569923332,0.01036108656188006,0.014359733353997864,1.933687862423967,1.9483406515606996,0.0,0.7093023255813954,1331.2175204978303
llama_seed43,code_001,0.7,8.0,static,2,2,2.1461674618354465,2.1461674618354465,0.0024741256718424334,0.003428963238532096,2.144417990795379,2.1479169328755137,0.0,0.648936170212766,1447.126152497276
llama_seed43,code_002,0.0,1.0,static,2,2,0.5867166701793796,0.5867166701793796,0.10285546804326236,0.14255040591359386,0.5139868712438724,0.6594464691148866,1.0,0.8046875,2914.618358497137
llama_seed43,code_002,0.0,2.0,static,2,2,0.9437521594525361,0.9437521594525361,0.029229965076299148,0.04051066477782229,0.923083452933239,0.9644208659718332,1.0,0.8382352941176471,2113.7559855005748
llama_seed43,code_002,0.0,4.0,static,2,2,1.1081413441994439,1.1081413441994439,0.029041482911758558,0.040249441825130836,1.0876059146968262,1.1286767737020618,0.0,0.7402597402597403,2383.014380003715
llama_seed43,code_002,0.0,8.0,static,2,2,1.0645954148054697,1.0645954148054697,0.03176650437086979,0.04402612888425878,1.0421331041502355,1.0870577254607037,0.0,0.59375,2957.163047497943
llama_seed43,code_002,0.3,1.0,static,2,2,0.5407282405825415,0.5407282405825415,0.0007383704383104485,0.0010233292181556686,0.5402061338385845,0.5412503473264985,1.0,0.8046875,1989.8371674971713
llama_seed43,code_002,0.3,2.0,static,2,2,0.7576994615863895,0.7576994615863895,0.0004697012955821084,0.0006509727836268485,0.7573673326151512,0.7580315905576276,1.0,0.8382352941176471,2114.3748694998976
llama_seed43,code_002,0.3,4.0,static,2,2,0.8870357856760028,0.8870357856760028,0.005010331079131447,0.006943964600805374,0.8834929465939593,0.8905786247580464,1.0,0.7402597402597403,2388.49921399742
llama_seed43,code_002,0.3,8.0,static,2,2,0.8531332893857583,0.8531332893857583,0.0019524748606719172,0.0027059920995916495,0.8517526811716809,0.8545138975998356,1.0,0.59375,2960.631913501402
llama_seed43,code_002,0.7,1.0,static,2,2,0.6634371109747579,0.6634371109747579,0.0014227422476929719,0.00197182015479961,0.6624310802835336,0.6644431416659822,1.0,0.8046875,1992.6449544973364
llama_seed43,code_002,0.7,2.0,static,2,2,0.9316810571605241,0.9316810571605241,0.0036223575520991963,0.005020331434384368,0.9291196635715524,0.9342424507494956,1.0,0.8382352941176471,2114.0629834999345
llama_seed43,code_002,0.7,4.0,static,2,2,1.0937776331904137,1.0937776331904137,0.004780977786498918,0.006626097154529735,1.090396971376878,1.0971582950039491,0.0,0.7402597402597403,2383.5626060044888
llama_seed43,code_002,0.7,8.0,static,2,2,1.0472551966894041,1.0472551966894041,0.0011049027532310423,0.0015313170895483673,1.0464739124600428,1.0480364809187657,0.0,0.59375,2969.464155503829
llama_seed43,code_003,0.0,1.0,static,2,2,0.6489362846964,0.6489362846964,0.01359042431064897,0.018835367130954243,0.6393264035071377,0.6585461658856624,1.0,0.7890625,2076.2722245017358
llama_seed43,code_003,0.0,2.0,static,2,2,0.863881864404876,0.863881864404876,5.299740439496083e-05,7.345065510466098e-05,0.863844389580843,0.863919339228909,1.0,0.696551724137931,2256.23207000217
llama_seed43,code_003,0.0,4.0,static,2,2,0.8890111397034817,0.8890111397034817,0.0004949428843975978,0.0006859558409208932,0.8886611622336241,0.8893611171733393,1.0,0.5401069518716578,2898.452172001271
llama_seed43,code_003,0.0,8.0,static,2,2,0.7269821465656412,0.7269821465656412,0.0008732378726783669,0.0012102459458651848,0.7263646741442814,0.727599618987001,1.0,0.3672727272727272,4242.145992002861
llama_seed43,code_003,0.3,1.0,static,2,2,0.6002998612797943,0.6002998612797943,0.08625639317176335,0.11954526184359587,0.5393073807473474,0.6612923418122412,1.0,0.7890625,1997.8761039978963
llama_seed43,code_003,0.3,2.0,static,2,2,0.7901128074086056,0.7901128074086056,0.11557065418868376,0.16017275483464816,0.7083920141256218,0.8718336006915893,1.0,0.696551724137931,2254.360883998743
llama_seed43,code_003,0.3,4.0,static,2,2,0.8123434095531268,0.8123434095531268,0.11446177095250945,0.15863592107719604,0.7314067151259859,0.8932801039802676,1.0,0.5401069518716578,2896.5431669985264
llama_seed43,code_003,0.3,8.0,static,2,2,0.6638347638905608,0.6638347638905608,0.09429483606856222,0.13068597530931017,0.5971582458756067,0.7305112819055151,1.0,0.3672727272727272,4240.799797001273
llama_seed43,code_003,0.7,1.0,static,2,2,0.5353475028251105,0.5353475028251105,0.17686308121991462,0.24511972478141147,0.4102864187529618,0.6604085868972592,1.0,0.7890625,1998.6056729990196
llama_seed43,code_003,0.7,2.0,static,2,2,0.7031623833951355,0.7031623833951355,0.23290781748859726,0.32279376638958984,0.5384716862575897,0.8678530805326814,1.0,0.696551724137931,2259.4462450006176
llama_seed43,code_003,0.7,4.0,static,2,2,0.7238380493980052,0.7238380493980052,0.23955382808338502,0.3320046671420375,0.5544479131010474,0.8932281856949632,1.0,0.5401069518716578,2902.2701529961523
llama_seed43,code_003,0.7,8.0,static,2,2,0.5910073054530123,0.5910073054530123,0.195457432223331,0.2708901804865177,0.4527980296945848,0.7292165812114396,1.0,0.3672727272727272,4250.908116504434
llama_seed43,json_001,0.0,1.0,static,2,2,0.6574153282642266,0.6574153282642266,0.013959169338857328,0.019346421666505156,0.6475447049649893,0.6672859515634639,1.0,0.4444444444444444,140.92789249980342
llama_seed43,json_001,0.0,2.0,static,2,2,0.7351730805080774,0.7351730805080774,0.0051736780008210335,0.007170351884190177,0.7315147377100212,0.7388314233061336,1.0,0.3333333333333333,188.5189885001637
llama_seed43,json_001,0.0,4.0,static,2,2,0.591058638975702,0.591058638975702,0.007126423831140315,0.009876719528553062,0.5860194963590933,0.5960977815923107,1.0,0.2,310.89151300056983
llama_seed43,json_001,0.0,8.0,static,2,2,0.3571749361114699,0.3571749361114699,0.005807397826432881,0.008048642752872637,0.3530684857273512,0.3612813864955886,1.0,0.1,615.9852690007028
llama_seed43,json_001,0.3,1.0,static,2,2,0.6968168390565667,0.6968168390565667,0.8811243796776801,1.2211760869202004,0.0737678151176889,1.3198658629954445,0.5,0.4444444444444444,142.61325800043778
llama_seed43,json_001,0.3,2.0,static,2,2,0.7899745660424583,0.7899745660424583,0.9971328408980127,1.3819556113438713,0.0848951724996668,1.49505395958525,0.5,0.3333333333333333,186.67615100002877
llama_seed43,json_001,0.3,4.0,static,2,2,0.628091274656515,0.628091274656515,0.7927738126425717,1.098728448178685,0.067515535789839,1.1886670135231912,0.5,0.2,311.5364479986056
llama_seed43,json_001,0.3,8.0,static,2,2,0.37992482829707,0.37992482829707,0.4795124884450133,0.6645704031964856,0.0408582960539651,0.718991360540175,1.0,0.1,617.1224049980992
llama_seed43,json_001,0.7,1.0,static,2,2,5.514650075681978,5.514650075681978,7.6933792565172,10.662479659345532,0.0746094331587461,10.954690718205208,0.5,0.4444444444444444,143.93045799988613
llama_seed43,json_001,0.7,2.0,static,2,2,6.383853137779405,6.383853137779405,8.907413330681022,12.345045043153764,0.0853607688234033,12.682345506735407,0.5,0.3333333333333333,186.74427850010034
llama_seed43,json_001,0.7,4.0,static,2,2,5.123395837079219,5.123395837079219,7.150412290410436,9.90996583690455,0.0672908182503662,10.17950085590807,0.5,0.2,311.5598400008821
llama_seed43,json_001,0.7,8.0,static,2,2,3.0852575252331196,3.0852575252331196,4.305687762610559,5.967378788643166,0.0406765106192593,6.12983853984698,0.5,0.1,618.9329090011597
llama_seed43,json_002,0.0,1.0,static,2,2,0.6454653281899547,0.6454653281899547,0.014167350292892466,0.019634945748557037,0.6354474987264052,0.6554831576535042,1.0,0.9765625,2081.149028000709
llama_seed43,json_002,0.0,2.0,static,2,2,0.9688572327392464,0.9688572327392464,0.003264252949499347,0.0045240237763543864,0.9665490573431472,0.9711654081353456,1.0,0.9689922480620154,2005.6987285006471
llama_seed43,json_002,0.0,4.0,static,2,2,1.2692860484135724,1.2692860484135724,0.003315786598285923,0.004595445769686174,1.2669414332249571,1.271630663602188,0.0,0.9541984732824428,2037.0298279999588
llama_seed43,json_002,0.0,8.0,static,2,2,1.4339750313065505,1.4339750313065505,0.0015677498556123694,0.0021727904460511643,1.4328664647524427,1.4350835978606582,0.0,0.8992805755395683,2147.1574929987582
llama_seed43,json_002,0.3,1.0,static,2,2,0.5191186900566175,0.5191186900566175,0.20150928659865847,0.2792776227309108,0.3766301070306426,0.6616072730825924,1.0,0.9765625,1997.68317699818
llama_seed43,json_002,0.3,2.0,static,2,2,0.7677578209044931,0.7677578209044931,0.2967901022294805,0.411330095996008,0.5578955270289788,0.9776201147800074,1.0,0.9689922480620154,2004.9422440019953
llama_seed43,json_002,0.3,4.0,static,2,2,1.0086530069731567,1.0086530069731567,0.3895848931651857,0.5399371148176814,0.7331748871682172,1.2841311267780962,0.5,0.9541984732824428,2028.1077195063517
llama_seed43,json_002,0.3,8.0,static,2,2,1.1321366801990467,1.1321366801990467,0.4342024029190376,0.6017738284826283,0.8251092166875016,1.4391641437105918,0.5,0.8992805755395683,2152.981006502614
llama_seed43,json_002,0.7,1.0,static,2,2,0.43155901304654093,0.43155901304654093,0.3243193051167041,0.4494836246387516,0.2022306331288105,0.6608873929642713,1.0,0.9765625,1997.6768090032235
llama_seed43,json_002,0.7,2.0,static,2,2,0.6377286452396118,0.6377286452396118,0.47946741736991455,0.6645079378733237,0.2986939830593446,0.976763307419879,1.0,0.9689922480620154,2005.8245594996151
llama_seed43,json_002,0.7,4.0,static,2,2,0.836600102315415,0.836600102315415,0.6272234419435492,0.8692873402702029,0.3930861531979645,1.2801140514328655,0.5,0.9541984732824428,2030.2023524996002
llama_seed43,json_002,0.7,8.0,static,2,2,0.9457876929434952,0.9457876929434952,0.7111885107444254,0.9856569885527161,0.4429014742941503,1.4486739115928402,0.5,0.8992805755395683,2143.1717465038673
llama_seed43,json_003,0.0,1.0,static,2,2,0.6341199524495522,0.6341199524495522,0.033114597877427224,0.04589449116217316,0.6107043957341577,0.6575355091649466,1.0,0.859375,2206.4626739984305
llama_seed43,json_003,0.0,2.0,static,2,2,0.9794673464615509,0.9794673464615509,0.0010409355052736734,0.0014426630069313904,0.978731293906994,0.9802033990161076,1.0,0.9921875,1995.2468544988733
llama_seed43,json_003,0.0,4.0,static,2,2,1.2820349302526546,1.2820349302526546,0.001246470243520524,0.0017275196210115949,1.281153542690914,1.2829163178143952,0.0,0.9769230769230768,2012.5493944983646
llama_seed43,json_003,0.0,8.0,static,2,2,1.4974530918253435,1.4974530918253435,7.66359073411215e-05,0.00010621194873615901,1.49739890205558,1.4975072815951067,0.0,0.9477611940298508,2067.5617855031305
llama_seed43,json_003,0.3,1.0,static,2,2,0.35327936175495717,0.35327936175495717,0.4343615268142531,0.6019943629499255,0.0461393806580564,0.6604193428518579,1.0,0.859375,1996.3087854980586
llama_seed43,json_003,0.3,2.0,static,2,2,0.5268722121098918,0.5268722121098918,0.6476645772690934,0.8976173084617375,0.0689041975885971,0.9848402266311864,1.0,0.9921875,1992.4120645036965
llama_seed43,json_003,0.3,4.0,static,2,2,0.6848911532020818,0.6848911532020818,0.8415045162497953,1.1662657576850974,0.0898576033627463,1.2799247030414174,0.5,0.9769230769230768,2022.304860002805
llama_seed43,json_003,0.3,8.0,static,2,2,0.8063708104239166,0.8063708104239166,0.992171923800204,1.3750801310271723,0.1047993150018898,1.5079423058459434,0.5,0.9477611940298508,2068.2261305014435
llama_seed43,json_003,0.7,1.0,static,2,2,0.513967351974372,0.513967351974372,0.20419168249987588,0.2829952337808033,0.3695820286168193,0.6583526753319248,1.0,0.859375,1996.5359720008566
llama_seed43,json_003,0.7,2.0,static,2,2,0.7658804108031436,0.7658804108031436,0.30366533899118414,0.4208586880074769,0.5511565903911656,0.9806042312151216,1.0,0.9921875,1995.5315485003666
llama_seed43,json_003,0.7,4.0,static,2,2,1.001928108345345,1.001928108345345,0.39607569140537724,0.5489329022215492,0.7218603010894524,1.2819959156012375,0.5,0.9769230769230768,2014.5248750013707
llama_seed43,json_003,0.7,8.0,static,2,2,1.1671184530344632,1.1671184530344632,0.47098414668510463,0.6527507245466981,0.834082369082066,1.50015453698686,0.5,0.9477611940298508,2076.9957410011557
llama_seed43,open_001,0.0,1.0,static,2,2,0.6563060649475618,0.6563060649475618,0.001857595191401609,0.002574495586817671,0.6549925467910223,0.6576195831041015,1.0,0.8125,1998.3635315020365
llama_seed43,open_001,0.0,2.0,static,2,2,0.8604458206989516,0.8604458206989516,0.005567835851508826,0.007716626794785567,0.8565087662118162,0.8643828751860871,1.0,0.7172413793103448,2262.3088495020056
llama_seed43,open_001,0.0,4.0,static,2,2,0.9115769227062571,0.9115769227062571,0.00538638828167494,0.007465153292949167,0.907768171026181,0.9153856743863332,1.0,0.5683060109289617,2841.1689014997137
llama_seed43,open_001,0.0,8.0,static,2,2,0.7503321145814521,0.7503321145814521,0.003406621345079447,0.004721336305919463,0.7479232695274116,0.7527409596354927,1.0,0.3895131086142322,4124.517628003559
llama_seed43,open_001,0.3,1.0,static,2,2,0.3791662240987284,0.3791662240987284,0.4017070862762093,0.5567376173229303,0.0951164193421313,0.6632160288553255,1.0,0.8125,1997.2452800034262
llama_seed43,open_001,0.3,2.0,static,2,2,0.4966427839596346,0.4966427839596346,0.5256169404522069,0.7284679136845511,0.1249754810593534,0.8683100868599158,1.0,0.7172413793103448,2262.9950024956997
llama_seed43,open_001,0.3,4.0,static,2,2,0.5279225373542292,0.5279225373542292,0.5590823950329835,0.774848667428884,0.1325915845843904,0.923253490124068,1.0,0.5683060109289617,2832.5335110002925
llama_seed43,open_001,0.3,8.0,static,2,2,0.43330950486837566,0.43330950486837566,0.4582874833350411,0.6351540469102839,0.1092513176692512,0.7573676920675001,1.0,0.3895131086142322,4116.577589993085
llama_seed43,open_001,0.7,1.0,static,2,2,0.3577430822693775,0.3577430822693775,0.4239996095133097,0.5876334782503266,0.057930083162068,0.657556081376687,1.0,0.8125,1999.082567500409
llama_seed43,open_001,0.7,2.0,static,2,2,0.47133471828412155,0.47133471828412155,0.558734659854911,0.7743667310600385,0.0762496514167549,0.8664197851514882,1.0,0.7172413793103448,2257.432372000494
llama_seed43,open_001,0.7,4.0,static,2,2,0.4991082263616098,0.4991082263616098,0.5913981700236903,0.8196360465539299,0.0809265699565436,0.917289882766676,1.0,0.5683060109289617,2831.501013997695
llama_seed43,open_001,0.7,8.0,static,2,2,0.4112268301849831,0.4112268301849831,0.4877863322030747,0.6760373656109799,0.066309806914075,0.7561438534558913,1.0,0.3895131086142322,4118.9753709977595
llama_seed43,open_002,0.0,1.0,static,2,2,0.6566802848152327,0.6566802848152327,0.000793651218881565,0.0010999444711854676,0.6561190886564646,0.6572414809740008,1.0,0.921875,1995.1184049991753
llama_seed43,open_002,0.0,2.0,static,2,2,0.9505870564228873,0.9505870564228873,0.0015530114168309842,0.002152364012038581,0.949488911518786,0.9516852013269886,1.0,0.900763358778626,2045.4514859966366
llama_seed43,open_002,0.0,4.0,static,2,2,1.1659177485703143,1.1659177485703143,0.0019171923432258178,0.002657093025198449,1.1645620888635804,1.1672734082770482,0.0,0.8251748251748252,2218.7785395026367
llama_seed43,open_002,0.0,8.0,static,2,2,1.226775684380758,1.226775684380758,0.0003750769612743055,0.0005198301470564547,1.226510464917974,1.227040903843542,0.0,0.7239263803680982,2515.3698590020213
llama_seed43,open_002,0.3,1.0,static,2,2,0.6621146566517928,0.6621146566517928,0.001999688510473097,0.0027714268797921064,0.6607006633457764,0.6635286499578091,1.0,0.921875,1996.0411570018553
llama_seed43,open_002,0.3,2.0,static,2,2,0.9627237652655882,0.9627237652655882,0.0005286824263838431,0.0007327164604287393,0.962349930336798,0.9630976001943784,1.0,0.900763358778626,2038.2574490049592
llama_seed43,open_002,0.3,4.0,static,2,2,1.1767938963778357,1.1767938963778357,0.0010594395752870531,0.0014683083395680273,1.1760447594698928,1.1775430332857786,0.0,0.8251748251748252,2217.0811959995262
llama_seed43,open_002,0.3,8.0,static,2,2,1.237430867490237,1.237430867490237,0.001774742661930611,0.0024596678393799106,1.2361759349191248,1.2386858000613492,0.0,0.7239263803680982,2515.4689154946936
llama_seed43,open_002,0.7,1.0,static,2,2,0.6621651702346162,0.6621651702346162,0.0021683479333511587,0.0030051769141831025,0.6606319167069717,0.6636984237622606,1.0,0.921875,1997.3763875032091
llama_seed43,open_002,0.7,2.0,static,2,2,0.9612799688512872,0.9612799688512872,0.004825344995996166,0.0066875869697376415,0.9578679346830536,0.9646920030195206,1.0,0.900763358778626,2043.8865584965242
llama_seed43,open_002,0.7,4.0,static,2,2,1.1758734794115075,1.1758734794115075,0.004484886122873328,0.00621573504505302,1.1727021860211744,1.1790447728018407,0.0,0.8251748251748252,2222.950585002309
llama_seed43,open_002,0.7,8.0,static,2,2,1.2324528431727417,1.2324528431727417,0.002550394013308073,0.003534665766955007,1.2306494422712342,1.2342562440742495,0.0,0.7239263803680982,2530.3951535047418
llama_seed43,open_003,0.0,1.0,static,2,2,0.6592263374789968,0.6592263374789968,0.0010447188379050358,0.0014479064384433757,0.6584876097042808,0.6599650652537128,1.0,0.9375,2003.720151500147
